"Token","ShortName","Series","CompanyName","TickSize","LotSize","ScripCode","MarketLot","BCastFlag","AVMBuyMargin","AVMSellMargin","ScripID","ScripName","GroupName","NdFlag","NDSDate","NDEDate","SuspStatus","avmflag","SuspensionReason","Suspensiondate","DateOfListing","DateOfDeListing","IssuePrice","FaceValue","ISINCode","52WeeksHigh","52WeeksLow","LifeTimeHigh","LifeTimeLow","HighDate","LowDate","MarginPercentage","ExchangeCode"
"939529","IBH102","DR","10.15%INDIABULLS HSGFIN MAY29",1236,1,"939529",0,0,0,0,"1015SCL29","10.15%INDIABULLS HSGFIN MAY29","","","","","","","","","","",824,1000,"INE148I07TR3",0,0,0,0,"","","","1015SCL29"
"939531","IBH103","DR","9.25%INDIABULLS HSG FIN MAY29",1188,1,"939531",0,0,0,0,"925SCL29A","9.25%INDIABULLS HSG FIN MAY29","","","","","","","","","","",792,1000,"INE148I07TQ5",0,0,0,0,"","","","925SCL29A"
"939533","IBH104","DR","9.71%INDIABULLS HSG FIN MAY29",1080.9,1,"939533",0,0,0,0,"971SCL29A","9.71%INDIABULLS HSG FIN MAY29","","","","","","","","","","",720.6,1000,"INE148I07TG6",0,0,0,0,"","","","971SCL29A"
"939535","IBH105","DR","10% INDIABULLS HSG FIN MAY31",1239.48,1,"939535",0,0,0,0,"10SCL31A","10% INDIABULLS HSG FIN MAY31","","","","","","","","","","",826.32,1000,"INE148I07TO0",0,0,0,0,"","","","10SCL31A"
"939537","IBH106","DR","10.5%INDIABULLS HSG FIN MAY31",1218,1,"939537",0,0,0,0,"1050SCL31","10.5%INDIABULLS HSG FIN MAY31","","","","","","","","","","",812,1000,"INE148I07TK8",0,0,0,0,"","","","1050SCL31"
"939539","IBH107","DR","10.03%INDIABULLS HSGFIN MAY31",1212,1,"939539",0,0,0,0,"1003SCL31","10.03%INDIABULLS HSGFIN MAY31","","","","","","","","","","",808,1000,"INE148I07TW3",0,0,0,0,"","","","1003SCL31"
"939541","IBH108","DR","10.75%INDIABULLS HSGFIN MAY34",1200,1,"939541",0,0,0,0,"1075SCL34","10.75%INDIABULLS HSGFIN MAY34","","","","","","","","","","",800,1000,"INE148I07TP7",0,0,0,0,"","","","1075SCL34"
"939543","IBH109","DR","9.8% INDIABULLS HSG FIN MAY34",1200,1,"939543",0,0,0,0,"98SCL34","9.8% INDIABULLS HSG FIN MAY34","","","","","","","","","","",800,1000,"INE148I07TU7",0,0,0,0,"","","","98SCL34"
"939545","IBH110","DR","10.25%INDIABULLS HSGFIN MAY34",1229.88,1,"939545",0,0,0,0,"1025SCL34A","10.25%INDIABULLS HSGFIN MAY34","","","","","","","","","","",819.92,1000,"INE148I07TN2",0,0,0,0,"","","","1025SCL34A"
"977354","IBH111","DR","8.79% Sammaan Capital Dec 30",108000,1,"977354",0,0,0,0,"879SCL30","8.79% Sammaan Capital Dec 30","","","","","","","","","","",72000,100000,"INE148I07YI2",0,0,0,0,"","","","879SCL30"
"935860","IBHN10","DR","9% Indiabulls Housing Sep 26",1287.6,1,"935860",0,0,0,0,"9SCL26BA","9% Indiabulls Housing Sep 26","","","","","","","","","","",858.4,1000,"INE148I07GL3",1078.5,968.2,1140.3,411.56,"","","","9SCL26BA"
"935862","IBHN11","DR","0% Indiabulls Housing Sep 26",2776.8,1,"935862",0,0,0,0,"SCLZC26","0% Indiabulls Housing Sep 26","","","","","","","","","","",1851.2,1000,"INE148I07GN9",2314,2050,2314,800,"","","","SCLZC26"
"935864","IBHN12","DR","8.79% Indiabulls Hou. Sep 26",1104,1,"935864",0,0,0,0,"879SCL26","8.79% Indiabulls Hou. Sep 26","","","","","","","","","","",736,1000,"INE148I08231",996,830.2,1050,642,"","","","879SCL26"
"935866","IBHN13","DR","9% Indiabulls Housing Sep 26",1245.6,1,"935866",0,0,0,0,"9SCL26B","9% Indiabulls Housing Sep 26","","","","","","","","","","",830.4,1000,"INE148I08249",1038,966,1038,966,"","","","9SCL26B"
"935868","IBHN14","DR","9.15% Sammaan Cap Sep 26",1294.8,1,"935868",0,0,0,0,"915SCL26","9.15% Sammaan Cap Sep 26","","","","","","","","","","",863.2,1000,"INE148I08256",1130.25,950.01,1130.25,465,"","","","915SCL26"
"935870","IBHN15","DR","0% Indiabulls Housing Sep 26",2820,1,"935870",0,0,0,0,"SCLZC26A","0% Indiabulls Housing Sep 26","","","","","","","","","","",1880,1000,"INE148I08272",2350,2127.9,2350,730,"","","","SCLZC26A"
"937837","IBHN17","DR","8.35% Indiabulls Hou. Jan 24",1200,1,"937837",0,0,0,0,"835IHFL24A","8.35% Indiabulls Hou. Jan 24","","","","","","","","","","",800,1000,"INE148I07KQ4",0,0,0,0,"","","","835IHFL24A"
"937839","IBHN18","DR","8.75% Indiabulls Hou. Jan 24",1244.16,1,"937839",0,0,0,0,"875IHFL24","8.75% Indiabulls Hou. Jan 24","","","","","","","","","","",829.44,1000,"INE148I07KR2",1055,832.8,1055,807.65,"","","","875IHFL24"
"937841","IBHN19","DR","0% Indiabulls Housing Jan 24",1200,1,"937841",0,0,0,0,"IHFL6JAN22","0% Indiabulls Housing Jan 24","","","","","","","","","","",800,1000,"INE148I07KS0",0,0,0,0,"","","","IHFL6JAN22"
"937843","IBHN20","DR","0% Indiabulls Housing Jan 24",1320,1,"937843",0,0,0,0,"IHFL060122","0% Indiabulls Housing Jan 24","","","","","","","","","","",880,1000,"INE148I07KT8",1249,1040,1249,901,"","","","IHFL060122"
"937845","IBHN21","DR","8.05% Indiabulls Hou. Jan 24",1200,1,"937845",0,0,0,0,"805IHFL24","8.05% Indiabulls Hou. Jan 24","","","","","","","","","","",800,1000,"INE148I07KU6",0,0,0,0,"","","","805IHFL24"
"937847","IBHN22","DR","8.42% Indiabulls Hou. Jan 24",1188,1,"937847",0,0,0,0,"842IHFL24","8.42% Indiabulls Hou. Jan 24","","","","","","","","","","",792,1000,"INE148I07KV4",990,920.1,990,807.85,"","","","842IHFL24"
"937849","IBHN23","DR","8.5% Indiabulls Housing Jan 25",1200,1,"937849",0,0,0,0,"850IHFL25","8.5% Indiabulls Housing Jan 25","","","","","","","","","","",800,1000,"INE148I07KW2",0,0,0,0,"","","","850IHFL25"
"937851","IBHN24","DR","9% Indiabulls Housing Jan 25",1271.76,1,"937851",0,0,0,0,"9IHFL25","9% Indiabulls Housing Jan 25","","","","","","","","","","",847.84,1000,"INE148I07KX0",1059.8,960.35,1060,900,"","","","9IHFL25"
"937853","IBHN25","DR","0% Indiabulls Housing Jan 25",1520.96,1,"937853",0,0,0,0,"IBHF25","0% Indiabulls Housing Jan 25","","","","","","","","","","",1013.98,1000,"INE148I07KY8",1275,1132.35,1275,921,"","","","IBHF25"
"937855","IBHN26","DR","8.2% Indiabulls Housing Jan 25",1200,1,"937855",0,0,0,0,"820IHFL25","8.2% Indiabulls Housing Jan 25","","","","","","","","","","",800,1000,"INE148I07KZ5",0,0,0,0,"","","","820IHFL25"
"937857","IBHN27","DR","8.66% Indiabulls Hou. Jan 25",1189.2,1,"937857",0,0,0,0,"866IHFL25","8.66% Indiabulls Hou. Jan 25","","","","","","","","","","",792.8,1000,"INE148I07LA6",1080,944,1080,850.01,"","","","866IHFL25"
"937859","IBHN28","DR","8.75% Indiabulls Hou. Jan 27",1200,1,"937859",0,0,0,0,"875SCFL27","8.75% Indiabulls Hou. Jan 27","","","","","","","","","","",800,1000,"INE148I07LB4",0,0,0,0,"","","","875SCFL27"
"937861","IBHN29","DR","9.25% Indiabulls Hou. Jan 27",1238.64,1,"937861",0,0,0,0,"925SCFL27","9.25% Indiabulls Hou. Jan 27","","","","","","","","","","",825.76,1000,"INE148I07LC2",1046.41,940.3,1046.41,900,"","","","925SCFL27"
"937863","IBHN30","DR","8.43% Indiabulls Hou. Jan 27",1001.04,1,"937863",0,0,0,0,"843SCFL27","8.43% Indiabulls Hou. Jan 27","","","","","","","","","","",667.36,1000,"INE148I07LD0",1196.2,834.2,1196.2,834.2,"","","","843SCFL27"
"937865","IBHN31","DR","8.89% Indiabulls Hou. Jan 27",1188,1,"937865",0,0,0,0,"889SCFL27","8.89% Indiabulls Hou. Jan 27","","","","","","","","","","",792,1000,"INE148I07LE8",1090,936,1150,809.2,"","","","889SCFL27"
"937943","IBHN32","DR","8.35% Indiabulls Hou. Apr 24",1200,1,"937943",0,0,0,0,"835IBFL24","8.35% Indiabulls Hou. Apr 24","","","","","","","","","","",800,1000,"INE148I07LG3",0,0,0,0,"","","","835IBFL24"
"937945","IBHN33","DR","8.75% Indiabulls Hou. Apr 24",1296,1,"937945",0,0,0,0,"875IBHL24","8.75% Indiabulls Hou. Apr 24","","","","","","","","","","",864,1000,"INE148I07LH1",1080,900,1106.1,900,"","","","875IBHL24"
"937947","IBHN34","DR","0% Indiabulls Housing Apr 24",1200,1,"937947",0,0,0,0,"IBHFZC24","0% Indiabulls Housing Apr 24","","","","","","","","","","",800,1000,"INE148I07LI9",0,0,0,0,"","","","IBHFZC24"
"937949","IBHN35","DR","0% Indiabulls Housing Apr 24",1375.2,1,"937949",0,0,0,0,"IBHFZC24A","0% Indiabulls Housing Apr 24","","","","","","","","","","",916.8,1000,"INE148I07LJ7",1240,836.4,1240,836.4,"","","","IBHFZC24A"
"937951","IBHN36","DR","8.05% Indiabulls Hou. Apr 24",1200,1,"937951",0,0,0,0,"805IBHL24","8.05% Indiabulls Hou. Apr 24","","","","","","","","","","",800,1000,"INE148I07LK5",0,0,0,0,"","","","805IBHL24"
"937953","IBHN37","DR","8.42% Indiabulls Hou. Apr 24",1200,1,"937953",0,0,0,0,"842IBHL24","8.42% Indiabulls Hou. Apr 24","","","","","","","","","","",800,1000,"INE148I07LL3",1005,930,1005,910,"","","","842IBHL24"
"937955","IBHN38","DR","8.5% Indiabulls Housing Apr 25",1200,1,"937955",0,0,0,0,"850IBHL25","8.5% Indiabulls Housing Apr 25","","","","","","","","","","",800,1000,"INE148I07LM1",0,0,0,0,"","","","850IBHL25"
"937957","IBHN39","DR","9% Indiabulls Housing Apr 25",1292.4,1,"937957",0,0,0,0,"9IBHL25","9% Indiabulls Housing Apr 25","","","","","","","","","","",861.6,1000,"INE148I07LN9",1077,953.35,1099,900,"","","","9IBHL25"
"937959","IBHN40","DR","0% Indiabulls Housing Apr 25",1531.45,1,"937959",0,0,0,0,"IBHFZC25","0% Indiabulls Housing Apr 25","","","","","","","","","","",1020.97,1000,"INE148I07LP4",1299,1135,1299,895.71,"","","","IBHFZC25"
"937961","IBHN41","DR","8.2% Indiabulls Housing Apr 25",1200,1,"937961",0,0,0,0,"820IBHL25","8.2% Indiabulls Housing Apr 25","","","","","","","","","","",800,1000,"INE148I07LQ2",0,0,0,0,"","","","820IBHL25"
"937963","IBHN42","DR","8.66% Indiabulls Hou. Apr 25",1194,1,"937963",0,0,0,0,"866IBHL25","8.66% Indiabulls Hou. Apr 25","","","","","","","","","","",796,1000,"INE148I07LR0",995,940.1,999.5,830.1,"","","","866IBHL25"
"937965","IBHN43","DR","8.75% Indiabulls Hou. Apr 27",1200,1,"937965",0,0,0,0,"875SCL27","8.75% Indiabulls Hou. Apr 27","","","","","","","","","","",800,1000,"INE148I07LS8",0,0,0,0,"","","","875SCL27"
"937967","IBHN44","DR","9.25% Indiabulls Hou. Apr 27",1183.44,1,"937967",0,0,0,0,"925SCL27","9.25% Indiabulls Hou. Apr 27","","","","","","","","","","",788.96,1000,"INE148I07LT6",1050,963.3,1050,815.85,"","","","925SCL27"
"937969","IBHN45","DR","8.43% Indiabulls Hou. Apr 27",1019.28,1,"937969",0,0,0,0,"843SCL27","8.43% Indiabulls Hou. Apr 27","","","","","","","","","","",679.52,1000,"INE148I07LU4",1179.8,849.4,1179.8,849.4,"","","","843SCL27"
"937971","IBHN46","DR","8.89% Indiabulls Hou. Apr 27",1200.72,1,"937971",0,0,0,0,"889SCL27","8.89% Indiabulls Hou. Apr 27","","","","","","","","","","",800.48,1000,"INE148I07LV2",1000.8,919,1159,816.2,"","","","889SCL27"
"938151","IBHN47","DR","8.65% Indiabulls Hou. Sep 24",1169.76,1,"938151",0,0,0,0,"905IH24A","8.65% Indiabulls Hou. Sep 24","","","","","","","","","","",779.84,1000,"INE148I07LX8",974.8,825.2,974.8,825.2,"","","","905IH24A"
"938156","IBHN48","DR","9.05% Indiabulls Hou. Sep 24",1303.2,1,"938156",0,0,0,0,"905IHF24","9.05% Indiabulls Hou. Sep 24","","","","","","","","","","",868.8,1000,"INE148I07LW0",1086,950,1086,815,"","","","905IHF24"
"938154","IBHN49","DR","0% Indiabulls Hou. Sep 24",1200,1,"938154",0,0,0,0,"IHFL22A","0% Indiabulls Hou. Sep 24","","","","","","","","","","",800,1000,"INE148I07LY6",0,0,0,0,"","","","IHFL22A"
"938158","IBHN50","DR","0% Indiabulls Hou. Sep 24",1267.2,1,"938158",0,0,0,0,"833IHFL24","0% Indiabulls Hou. Sep 24","","","","","","","","","","",844.8,1000,"INE148I07LZ3",1320,1020.2,1320,905,"","","","833IHFL24"
"938160","IBHN51","DR","8.33% Indiabulls Hou. Sep 24",1200,1,"938160",0,0,0,0,"87IHFL24","8.33% Indiabulls Hou. Sep 24","","","","","","","","","","",800,1000,"INE148I07MG1",0,0,0,0,"","","","87IHFL24"
"938162","IBHN52","DR","8.7% Indiabulls Hou. Sep 24",1140,1,"938162",0,0,0,0,"88IHFL25","8.7% Indiabulls Hou. Sep 24","","","","","","","","","","",760,1000,"INE148I07MH9",1170,848.4,1170,848.4,"","","","88IHFL25"
"938164","IBHN53","DR","8.8% Indiabulls Hou. Sep 25",1200,1,"938164",0,0,0,0,"93IHFL25","8.8% Indiabulls Hou. Sep 25","","","","","","","","","","",800,1000,"INE148I07MA4",0,0,0,0,"","","","93IHFL25"
"938166","IBHN54","DR","9.3% Indiabulls Hou. Sep 25",1292.52,1,"938166",0,0,0,0,"847IHFL25","9.3% Indiabulls Hou. Sep 25","","","","","","","","","","",861.68,1000,"INE148I07MB2",1269,963,1269,911,"","","","847IHFL25"
"938168","IBHN55","DR","0% Indiabulls Hou. Sep 25",1540.8,1,"938168",0,0,0,0,"894IHFL25","0% Indiabulls Hou. Sep 25","","","","","","","","","","",1027.2,1000,"INE148I07MF3",1498,1127,1498,813.6,"","","","894IHFL25"
"938170","IBHN56","DR","8.47% Indiabulls Hou. Sep 25",1200,1,"938170",0,0,0,0,"905IHFL27","8.47% Indiabulls Hou. Sep 25","","","","","","","","","","",800,1000,"INE148I07MI7",0,0,0,0,"","","","905IHFL27"
"938172","IBHN57","DR","8.94% Indiabulls Hou. Sep 25",1191.07,1,"938172",0,0,0,0,"955IHFL27","8.94% Indiabulls Hou. Sep 25","","","","","","","","","","",794.05,1000,"INE148I07MJ5",995,820.8,1125,820.8,"","","","955IHFL27"
"938174","IBHN58","DR","9.05% Indiabulls Hou. Sep 27",1200,1,"938174",0,0,0,0,"87SCL27","9.05% Indiabulls Hou. Sep 27","","","","","","","","","","",800,1000,"INE148I07MD8",0,0,0,0,"","","","87SCL27"
"938176","IBHN59","DR","9.55% Indiabulls Hou. Sep 27",1243.44,1,"938176",0,0,0,0,"915SCL27","9.55% Indiabulls Hou. Sep 27","","","","","","","","","","",828.96,1000,"INE148I07ME6",1053.02,880.2,1053.02,814,"","","","915SCL27"
"938178","IBHN60","DR","8.7% Indiabulls Hou. Sep 27",1011.36,1,"938178",0,0,0,0,"865SCL24B","8.7% Indiabulls Hou. Sep 27","","","","","","","","","","",674.24,1000,"INE148I07MK3",1198.25,842.8,1198.25,842.8,"","","","865SCL24B"
"938180","IBHN61","DR","9.15% Indiabulls Hou. Sep 27",1188,1,"938180",0,0,0,0,"905SC24B","9.15% Indiabulls Hou. Sep 27","","","","","","","","","","",792,1000,"INE148I07ML1",999.9,897.53,999.9,813.2,"","","","905SC24B"
"938228","IBHN62","DR","INDIABULLS HOUSING FIN 8.65",1200,1,"938228",0,0,0,0,"865IHF24","INDIABULLS HOUSING FIN 8.65","","","","","","","","","","",800,1000,"INE148I07MM9",0,0,0,0,"","","","865IHF24"
"938230","IBHN63","DR","INDIABULLS HOUSING FIN 9.05",1294.8,1,"938230",0,0,0,0,"905IH24","INDIABULLS HOUSING FIN 9.05","","","","","","","","","","",863.2,1000,"INE148I07MN7",1099,960.1,1099,900.2,"","","","905IH24"
"938232","IBHN64","DR","INDIABULLS HOUSING FIN 03NV24",1200,1,"938232",0,0,0,0,"IHFL22","INDIABULLS HOUSING FIN 03NV24","","","","","","","","","","",800,1000,"INE148I07MP2",0,0,0,0,"","","","IHFL22"
"938234","IBHN65","DR","INDIABULLS HOUSING FIN 03NV24",1305.36,1,"938234",0,0,0,0,"IBHF24","INDIABULLS HOUSING FIN 03NV24","","","","","","","","","","",870.24,1000,"INE148I07MO5",1150,925,1150,925,"","","","IBHF24"
"938236","IBHN66","DR","INDIABULLS HOUSING FIN 8.33",1200,1,"938236",0,0,0,0,"833IHF24","INDIABULLS HOUSING FIN 8.33","","","","","","","","","","",800,1000,"INE148I07MW8",0,0,0,0,"","","","833IHF24"
"938238","IBHN67","DR","INDIABULLS HOUSING FIN 8.70",1176,1,"938238",0,0,0,0,"87IHFL24A","INDIABULLS HOUSING FIN 8.70","","","","","","","","","","",784,1000,"INE148I07MX6",1150,930.2,1150,900.1,"","","","87IHFL24A"
"938240","IBHN68","DR","INDIABULLS HOUSING FIN 8.80",1289.76,1,"938240",0,0,0,0,"88IHF25","INDIABULLS HOUSING FIN 8.80","","","","","","","","","","",859.84,1000,"INE148I07MQ0",1074.8,980,1074.8,980,"","","","88IHF25"
"938242","IBHN69","DR","INDIABULLS HOUSING FIN 9.30",1281.84,1,"938242",0,0,0,0,"93IHF25","INDIABULLS HOUSING FIN 9.30","","","","","","","","","","",854.56,1000,"INE148I07MR8",1068.2,1020.2,1068.2,814.9,"","","","93IHF25"
"938244","IBHN70","DR","INDIABULLS HOUSING FIN 03NV25",1200,1,"938244",0,0,0,0,"894IHFL25A","INDIABULLS HOUSING FIN 03NV25","","","","","","","","","","",800,1000,"INE148I07MT4",0,0,0,0,"","","","894IHFL25A"
"938248","IBHN71","DR","INDIABULLS HOUSING FIN 03NV25",1527.75,1,"938248",0,0,0,0,"955IHFL27A","INDIABULLS HOUSING FIN 03NV25","","","","","","","","","","",1018.51,1000,"INE148I07MS6",1222.1,872,1277,852,"","","","955IHFL27A"
"938250","IBHN72","DR","INDIABULLS HOUSING FIN 03NV25",1200,1,"938250",0,0,0,0,"87IHFL27A","INDIABULLS HOUSING FIN 03NV25","","","","","","","","","","",800,1000,"INE148I07MY4",1000,950,1000,814.35,"","","","87IHFL27A"
"938252","IBHN73","DR","INDIABULLS HOUSING FIN 9.55",1239.84,1,"938252",0,0,0,0,"915SCL27A","INDIABULLS HOUSING FIN 9.55","","","","","","","","","","",826.56,1000,"INE148I07MV0",1039,930.4,1039,820,"","","","915SCL27A"
"938254","IBHN74","DR","INDIABULLS HOUSING FIN 8.70",1007.04,1,"938254",0,0,0,0,"89SCL24A","INDIABULLS HOUSING FIN 8.70","","","","","","","","","","",671.36,1000,"INE148I07NA2",1196.8,839.2,1196.8,839.2,"","","","89SCL24A"
"938258","IBHN75","DR","INDIABULLS HOUSING FIN 9.15",1200.36,1,"938258",0,0,0,0,"93SCL24A","INDIABULLS HOUSING FIN 9.15","","","","","","","","","","",800.24,1000,"INE148I07MZ1",1001,918,1001,814.2,"","","","93SCL24A"
"954310","IBHN76","DR","9.30 INDIABULLS FIN LTD JUN 26",128564.01,1,"954310",0,0,0,0,"930IHFL26","9.30 INDIABULLS FIN LTD JUN 26","","","","","","","","","","",85709.35,100000,"INE148I08215",107136.68,81000,107136.68,81000,"","","","930IHFL26"
"938296","IBHN77","DR","INDIABULLS HOUSING FIN 8.90",1200,1,"938296",0,0,0,0,"89IHFL24","INDIABULLS HOUSING FIN 8.90","","","","","","","","","","",800,1000,"INE148I07NE4",0,0,0,0,"","","","89IHFL24"
"938298","IBHN78","DR","INDIABULLS HOUSING FIN 9.30",1296,1,"938298",0,0,0,0,"93IHFL24","INDIABULLS HOUSING FIN 9.30","","","","","","","","","","",864,1000,"INE148I07NC8",1080,960,1080,900.1,"","","","93IHFL24"
"938300","IBHN79","DR","INDIABULLS HOUSING FIN 8.57",1200,1,"938300",0,0,0,0,"857IHFL24","INDIABULLS HOUSING FIN 8.57","","","","","","","","","","",800,1000,"INE148I07NR6",0,0,0,0,"","","","857IHFL24"
"938302","IBHN80","DR","INDIABULLS HOUSING FIN 8.94",1194,1,"938302",0,0,0,0,"894IHFL24","INDIABULLS HOUSING FIN 8.94","","","","","","","","","","",796,1000,"INE148I07NQ8",1134,950,1134,900.01,"","","","894IHFL24"
"938304","IBHN81","DR","INDIABULLS HOUSING FIN 28DC24",1416,1,"938304",0,0,0,0,"IBHF24A","INDIABULLS HOUSING FIN 28DC24","","","","","","","","","","",944,1000,"INE148I07NK1",1394,1016.1,1394,780,"","","","IBHF24A"
"938306","IBHN82","DR","INDIABULLS HOUSING FIN 9.05",400.8,1,"938306",0,0,0,0,"905IHFL25","INDIABULLS HOUSING FIN 9.05","","","","","","","","","","",267.2,1000,"INE148I07NI5",0,0,0,0,"","","","905IHFL25"
"938308","IBHN83","DR","INDIABULLS HOUSING FIN 9.55",536.52,1,"938308",0,0,0,0,"955IHFL25","INDIABULLS HOUSING FIN 9.55","","","","","","","","","","",357.68,1000,"INE148I07NH7",527,310.5,1049,310.5,"","","","955IHFL25"
"938310","IBHN84","DR","INDIABULLS HOUSING FIN 8.70",400.8,1,"938310",0,0,0,0,"87IHFL25","INDIABULLS HOUSING FIN 8.70","","","","","","","","","","",267.2,1000,"INE148I07NP0",0,0,0,0,"","","","87IHFL25"
"938312","IBHN85","DR","INDIABULLS HOUSING FIN 9.16",504.9,1,"938312",0,0,0,0,"916IHFL25","INDIABULLS HOUSING FIN 9.16","","","","","","","","","","",336.6,1000,"INE148I07NM7",900.01,400,1050,400,"","","","916IHFL25"
"938314","IBHN86","DR","INDIABULLS HOUSING FIN 28DC25",1383.6,1,"938314",0,0,0,0,"98IHFL27","INDIABULLS HOUSING FIN 28DC25","","","","","","","","","","",922.4,1000,"INE148I07NL9",1399,1130,1399,900.1,"","","","98IHFL27"
"938316","IBHN87","DR","INDIABULLS HOUSING FIN 9.80",482.52,1,"938316",0,0,0,0,"894SCL27","INDIABULLS HOUSING FIN 9.80","","","","","","","","","","",321.68,1000,"INE148I07NG9",890,350.4,1075,350.4,"","","","894SCL27"
"938318","IBHN88","DR","INDIABULLS HOUSING FIN 8.94",480,1,"938318",0,0,0,0,"939SCL27","INDIABULLS HOUSING FIN 8.94","","","","","","","","","","",320,1000,"INE148I07NN5",0,0,0,0,"","","","939SCL27"
"938320","IBHN89","DR","INDIABULLS HOUSING FIN 9.39",658.8,1,"938320",0,0,0,0,"965SCL25C","INDIABULLS HOUSING FIN 9.39","","","","","","","","","","",439.2,1000,"INE148I07ND6",660,375.1,1040,375.1,"","","","965SCL25C"
"939507","IBHN91","DR","9.25%INDIABULLS HSG FIN MAY26",1200,1,"939507",0,0,0,0,"925SCL26C","9.25%INDIABULLS HSG FIN MAY26","","","","","","","","","","",800,1000,"INE148I07SZ8",0,0,0,0,"","","","925SCL26C"
"939509","IBHN92","DR","9.65%INDIABULLS HSG FIN MAY26",1305.6,1,"939509",0,0,0,0,"965SCL26A","9.65%INDIABULLS HSG FIN MAY26","","","","","","","","","","",870.4,1000,"INE148I07TE1",0,0,0,0,"","","","965SCL26A"
"939511","IBHN93","DR","8.88%INDIABULLS HSG FIN MAY26",1200,1,"939511",0,0,0,0,"888SCL26A","8.88%INDIABULLS HSG FIN MAY26","","","","","","","","","","",800,1000,"INE148I07TD3",0,0,0,0,"","","","888SCL26A"
"939513","IBHN94","DR","9.25%INDIABULLS HSGFIN MAY 26",1188,1,"939513",0,0,0,0,"925SCL26D","9.25%INDIABULLS HSGFIN MAY 26","","","","","","","","","","",792,1000,"INE148I07TC5",0,0,0,0,"","","","925SCL26D"
"939515","IBHN95","DR","0% INDIABULLS HSG FIN MAY26",1200,1,"939515",0,0,0,0,"SCFL310524","0% INDIABULLS HSG FIN MAY26","","","","","","","","","","",800,1000,"INE148I07TB7",0,0,0,0,"","","","SCFL310524"
"939517","IBHN96","DR","0% INDIABULLS HSGFIN MAY26",1392,1,"939517",0,0,0,0,"SCL310524","0% INDIABULLS HSGFIN MAY26","","","","","","","","","","",928,1000,"INE148I07TA9",0,0,0,0,"","","","SCL310524"
"939519","IBHN97","DR","9.4% INDIABULLS HSG FIN MAY27",1171.2,1,"939519",0,0,0,0,"94SCL27","9.4% INDIABULLS HSG FIN MAY27","","","","","","","","","","",780.8,1000,"INE148I07TI2",0,0,0,0,"","","","94SCL27"
"939521","IBHN98","DR","9.9% INDIABULLS HSG FIN MAY27",1062.12,1,"939521",0,0,0,0,"99SCL27","9.9% INDIABULLS HSG FIN MAY27","","","","","","","","","","",708.08,1000,"INE148I07TF8",0,0,0,0,"","","","99SCL27"
"939523","IBHN99","DR","9.02%INDIABULLS HSG FIN MAY27",1176,1,"939523",0,0,0,0,"902SCL27A","9.02%INDIABULLS HSG FIN MAY27","","","","","","","","","","",784,1000,"INE148I07TH4",0,0,0,0,"","","","902SCL27A"
"935842","IBHND1","DR","INDIABULLS HFL SR1 8.55 26SP19",1200,1,"935842",0,0,0,0,"855IBHFL19A","INDIABULLS HFL SR1 8.55 26SP19","","","","","","","","","","",800,1000,"INE148I07FY8",0,0,0,0,"","","","855IBHFL19A"
"935844","IBHND2","DR","INDIABULLS HFL SR1 8.65 26SP19",1200,1,"935844",0,0,0,0,"865IBHFL19B","INDIABULLS HFL SR1 8.65 26SP19","","","","","","","","","","",800,1000,"INE148I07FZ5",0,0,0,0,"","","","865IBHFL19B"
"935846","IBHND3","DR","INDIABULLS HFL SR1 8.7 26SP19",1272,1,"935846",0,0,0,0,"87IBHFL19C","INDIABULLS HFL SR1 8.7 26SP19","","","","","","","","","","",848,1000,"INE148I07GA6",1200,890,1200,890,"","","","87IBHFL19C"
"935848","IBHND4","DR","INDIABULLS HFL SR2 26SP19",1540.53,1,"935848",0,0,0,0,"0IBHFL2019","INDIABULLS HFL SR2 26SP19","","","","","","","","","","",1027.03,1000,"INE148I07GD0",1283.78,891,1283.78,891,"","","","0IBHFL2019"
"935850","IBHND5","DR","INDIABULLS HFL SR3 8.75 26SP21",1200,1,"935850",0,0,0,0,"875IBHFL21A","INDIABULLS HFL SR3 8.75 26SP21","","","","","","","","","","",800,1000,"INE148I07GE8",0,0,0,0,"","","","875IBHFL21A"
"935852","IBHND6","DR","INDIABULLS HFL SR3 8.9 26SP21",1293.6,1,"935852",0,0,0,0,"89IBHFL21B","INDIABULLS HFL SR3 8.9 26SP21","","","","","","","","","","",862.4,1000,"INE148I07GF5",1158.4,900,1158.4,600.11,"","","","89IBHFL21B"
"935854","IBHND7","DR","INDIABULLS HFL SR4 26SP21",1812,1,"935854",0,0,0,0,"0IBHFL21","INDIABULLS HFL SR4 26SP21","","","","","","","","","","",1208,1000,"INE148I07GH1",1598,1205,1598,840,"","","","0IBHFL21"
"935856","IBHND8","DR","8.65% Indiabulls Hou. Sep 26",1193.88,1,"935856",0,0,0,0,"865SCL26","8.65% Indiabulls Hou. Sep 26","","","","","","","","","","",795.92,1000,"INE148I07GJ7",1020,909,1144,500,"","","","865SCL26"
"935858","IBHND9","DR","8.85% Indiabulls Hou. Sep 26",1284,1,"935858",0,0,0,0,"885SCL26","8.85% Indiabulls Hou. Sep 26","","","","","","","","","","",856,1000,"INE148I07GK5",1070,926,1070,832,"","","","885SCL26"
"500198","IBP","DR","IBP CO LTD",0,1,"500198",0,0,0,0,"","IBP CO LTD","","","","","","","","","","",0,10,"INE261A01010",0,0,989,73.33,"","","",""
